,id_orig,dest_type,mode,duration,population,city
14083,7012514,police_station,cycling,687.9,144,hamilton
14082,7012514,hospital,walking,520.4,144,hamilton
14081,7012514,primary_school,walking,683.0,144,hamilton
14080,7012514,downtown,cycling,819.7,144,hamilton
14086,7012514,supermarket,walking,1517.8,144,hamilton
14111,7012515,library,walking,1570.9,114,hamilton
14110,7012515,fire_station,cycling,682.6,114,hamilton
14109,7012515,downtown,cycling,815.8,114,hamilton
14108,7012515,downtown,walking,2218.8,114,hamilton
14107,7012515,library,cycling,806.6,114,hamilton
14106,7012515,police_station,cycling,684.0,114,hamilton
14105,7012515,hospital,walking,508.8,114,hamilton
14104,7012515,primary_school,walking,671.4,114,hamilton
14103,7012515,clinic,walking,856.2,114,hamilton
14101,7012515,supermarket,cycling,701.6,114,hamilton
14100,7012515,hospital,cycling,334.6,114,hamilton
14099,7012515,clinic,cycling,434.5,114,hamilton
14098,7012515,fire_station,walking,1827.4,114,hamilton
14097,7012515,police_station,walking,1668.1,114,hamilton
14096,7012515,supermarket,walking,1529.4,114,hamilton
14102,7012515,primary_school,cycling,323.7,114,hamilton
14121,7012516,hospital,cycling,316.3,222,hamilton
14126,7012516,supermarket,walking,1645.3,222,hamilton
14125,7012516,fire_station,cycling,743.4,222,hamilton
14124,7012516,primary_school,cycling,610.3,222,hamilton
14123,7012516,downtown,cycling,876.6,222,hamilton
14122,7012516,police_station,cycling,803.5,222,hamilton
14120,7012516,clinic,walking,509.8,222,hamilton
14127,7012516,fire_station,walking,1867.4,222,hamilton
14118,7012516,library,cycling,867.4,222,hamilton
14112,7012516,clinic,cycling,201.5,222,hamilton
14113,7012516,downtown,walking,2245.0,222,hamilton
14114,7012516,supermarket,cycling,714.4,222,hamilton
14119,7012516,primary_school,walking,1066.6,222,hamilton
14116,7012516,hospital,walking,546.6,222,hamilton
14117,7012516,police_station,walking,1996.8,222,hamilton
14115,7012516,library,walking,1686.8,222,hamilton
14143,7012517,police_station,cycling,857.4,189,hamilton
14142,7012517,primary_school,walking,737.7,189,hamilton
14141,7012517,hospital,cycling,375.3,189,hamilton
14140,7012517,supermarket,walking,1316.4,189,hamilton
14139,7012517,clinic,walking,643.2,189,hamilton
14138,7012517,fire_station,walking,1786.9,189,hamilton
14136,7012517,library,cycling,779.2,189,hamilton
14137,7012517,downtown,cycling,935.6,189,hamilton
14134,7012517,clinic,cycling,381.7,189,hamilton
14133,7012517,supermarket,cycling,771.3,189,hamilton
14132,7012517,police_station,walking,1916.3,189,hamilton
14131,7012517,primary_school,cycling,399.3,189,hamilton
14130,7012517,library,walking,1357.9,189,hamilton
14129,7012517,hospital,walking,466.1,189,hamilton
14128,7012517,downtown,walking,2164.5,189,hamilton
14135,7012517,fire_station,cycling,802.4,189,hamilton
14153,7012518,police_station,cycling,851.9,132,hamilton
14158,7012518,hospital,cycling,369.8,132,hamilton
14157,7012518,primary_school,cycling,462.9,132,hamilton
14156,7012518,clinic,walking,761.6,132,hamilton
14155,7012518,downtown,walking,2223.1,132,hamilton
14159,7012518,clinic,cycling,442.5,132,hamilton
14152,7012518,supermarket,cycling,700.4,132,hamilton
14154,7012518,downtown,cycling,930.1,132,hamilton
14150,7012518,library,walking,1476.3,132,hamilton
14144,7012518,fire_station,walking,1845.5,132,hamilton
14145,7012518,library,cycling,681.7,132,hamilton
14146,7012518,primary_school,walking,856.1,132,hamilton
14151,7012518,hospital,walking,524.7,132,hamilton
14148,7012518,fire_station,cycling,796.9,132,hamilton
14149,7012518,supermarket,walking,1434.8,132,hamilton
14147,7012518,police_station,walking,1974.9,132,hamilton
14175,7012519,hospital,walking,638.8,138,hamilton
14174,7012519,downtown,walking,2311.0,138,hamilton
14173,7012519,supermarket,cycling,631.6,138,hamilton
14172,7012519,clinic,cycling,242.0,138,hamilton
14171,7012519,police_station,cycling,670.9,138,hamilton
14169,7012519,fire_station,walking,1919.6,138,hamilton
14168,7012519,primary_school,walking,426.6,138,hamilton
14170,7012519,downtown,cycling,802.7,138,hamilton
14166,7012519,library,cycling,639.5,138,hamilton
14165,7012519,hospital,cycling,493.9,138,hamilton
14164,7012519,police_station,walking,1760.3,138,hamilton
14163,7012519,primary_school,cycling,188.2,138,hamilton
14162,7012519,clinic,walking,599.6,138,hamilton
14161,7012519,fire_station,cycling,669.5,138,hamilton
14160,7012519,library,walking,1316.4,138,hamilton
14167,7012519,supermarket,walking,1274.9,138,hamilton
14191,7012520,police_station,cycling,863.4,189,hamilton
14190,7012520,supermarket,walking,1469.1,189,hamilton
14189,7012520,supermarket,cycling,688.9,189,hamilton
14188,7012520,clinic,walking,795.9,189,hamilton
14187,7012520,downtown,cycling,941.6,189,hamilton
14186,7012520,police_station,walking,2009.2,189,hamilton
14185,7012520,downtown,walking,2257.4,189,hamilton
14184,7012520,library,cycling,670.2,189,hamilton
14183,7012520,fire_station,cycling,808.4,189,hamilton
14181,7012520,hospital,cycling,381.3,189,hamilton
14176,7012520,primary_school,cycling,474.4,189,hamilton
14177,7012520,clinic,cycling,454.0,189,hamilton
14182,7012520,library,walking,1510.6,189,hamilton
14179,7012520,hospital,walking,559.0,189,hamilton
14180,7012520,primary_school,walking,890.4,189,hamilton
14178,7012520,fire_station,walking,1879.8,189,hamilton
14207,7012521,supermarket,cycling,679.2,120,hamilton
14206,7012521,hospital,cycling,566.4,120,hamilton
14205,7012521,library,cycling,660.5,120,hamilton
14204,7012521,downtown,cycling,988.6,120,hamilton
14203,7012521,library,walking,1289.2,120,hamilton
14201,7012521,fire_station,walking,1980.0,120,hamilton
14199,7012521,clinic,cycling,308.9,120,hamilton
14202,7012521,clinic,walking,574.5,120,hamilton
14197,7012521,police_station,walking,2072.8,120,hamilton
14196,7012521,supermarket,walking,1247.7,120,hamilton
14195,7012521,fire_station,cycling,855.4,120,hamilton
14194,7012521,hospital,walking,659.2,120,hamilton
14193,7012521,primary_school,walking,754.3,120,hamilton
14192,7012521,downtown,walking,2357.6,120,hamilton
14198,7012521,primary_school,cycling,374.1,120,hamilton
14200,7012521,police_station,cycling,856.8,120,hamilton
14216,7012522,supermarket,walking,1211.4,156,hamilton
14223,7012522,downtown,walking,2809.9,156,hamilton
14222,7012522,supermarket,cycling,614.4,156,hamilton
14221,7012522,police_station,cycling,880.9,156,hamilton
14220,7012522,primary_school,walking,327.9,156,hamilton
14219,7012522,library,cycling,622.3,156,hamilton
14218,7012522,fire_station,cycling,879.5,156,hamilton
14217,7012522,hospital,cycling,703.9,156,hamilton
14215,7012522,downtown,cycling,1012.7,156,hamilton
14213,7012522,clinic,cycling,208.3,156,hamilton
14212,7012522,hospital,walking,1272.0,156,hamilton
14211,7012522,clinic,walking,515.1,156,hamilton
14210,7012522,police_station,walking,2259.2,156,hamilton
14209,7012522,primary_school,cycling,158.9,156,hamilton
14208,7012522,fire_station,walking,2418.5,156,hamilton
14214,7012522,library,walking,1252.9,156,hamilton
14239,7012523,hospital,walking,672.8,135,hamilton
14238,7012523,clinic,walking,588.1,135,hamilton
14237,7012523,clinic,cycling,309.3,135,hamilton
14236,7012523,primary_school,walking,767.9,135,hamilton
14235,7012523,fire_station,walking,1993.6,135,hamilton
14234,7012523,downtown,walking,2371.2,135,hamilton
14233,7012523,hospital,cycling,560.4,135,hamilton
14232,7012523,police_station,walking,2086.4,135,hamilton
14231,7012523,fire_station,cycling,855.8,135,hamilton
14229,7012523,library,walking,1302.8,135,hamilton
14228,7012523,supermarket,cycling,673.2,135,hamilton
14227,7012523,police_station,cycling,857.2,135,hamilton
14226,7012523,supermarket,walking,1261.3,135,hamilton
14225,7012523,primary_school,cycling,374.5,135,hamilton
14224,7012523,library,cycling,654.5,135,hamilton
14230,7012523,downtown,cycling,989.0,135,hamilton
14249,7012524,downtown,cycling,934.9,108,hamilton
14254,7012524,library,cycling,670.5,108,hamilton
14253,7012524,library,walking,1458.6,108,hamilton
14252,7012524,supermarket,cycling,662.6,108,hamilton
14251,7012524,hospital,cycling,626.1,108,hamilton
14250,7012524,fire_station,walking,2260.0,108,hamilton
14248,7012524,hospital,walking,1113.5,108,hamilton
14255,7012524,supermarket,walking,1417.1,108,hamilton
14246,7012524,fire_station,cycling,801.7,108,hamilton
14240,7012524,primary_school,walking,126.0,108,hamilton
14241,7012524,downtown,walking,2651.4,108,hamilton
14242,7012524,clinic,cycling,256.5,108,hamilton
14247,7012524,police_station,walking,2100.7,108,hamilton
14244,7012524,clinic,walking,720.8,108,hamilton
14245,7012524,police_station,cycling,803.1,108,hamilton
14243,7012524,primary_school,cycling,53.9,108,hamilton
14271,7012525,hospital,cycling,652.6,123,hamilton
14270,7012525,clinic,walking,598.9,123,hamilton
14269,7012525,hospital,walking,1197.6,123,hamilton
14268,7012525,police_station,cycling,829.6,123,hamilton
14267,7012525,primary_school,walking,253.5,123,hamilton
14266,7012525,library,walking,1336.7,123,hamilton
14264,7012525,supermarket,walking,1295.2,123,hamilton
14265,7012525,supermarket,cycling,623.1,123,hamilton
14262,7012525,police_station,walking,2184.8,123,hamilton
14261,7012525,primary_school,cycling,107.6,123,hamilton
14260,7012525,clinic,cycling,217.0,123,hamilton
14259,7012525,downtown,walking,2735.5,123,hamilton
